_id,name,slug,state,city,status,createdAt,updatedAt
653627f86f430df4b33f1ac7,Sector 62,sector-62,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ac8,Sector 63,sector-63,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ac9,Sector 63A,sector-63a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1aca,Sector 64,sector-64,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1acb,Sector 65,sector-65,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1acc,Sector 66,sector-66,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1acd,Sector 67,sector-67,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ace,Sector 67A,sector-67a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1acf,Sector 68,sector-68,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ad0,Sector 69,sector-69,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ad1,Sector 7,sector-7,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ad2,Sector 70,sector-70,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ad3,Sector 70A,sector-70a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ad4,Sector 71,sector-71,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ad5,Sector 72,sector-72,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ad6,Sector 72A,sector-72a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ad7,Sector 73,sector-73,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ad8,Sector 74,sector-74,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ad9,Sector 74A,sector-74a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ada,Sector 75,sector-75,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1adb,Sector 75A,sector-75a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1adc,Sector 76,sector-76,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1add,Sector 77,sector-77,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ade,Sector 78,sector-78,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1adf,Sector 79,sector-79,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ae0,Sector 8,sector-8,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ae1,Sector 80,sector-80,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ae2,Sector 81,sector-81,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ae3,Sector 81A,sector-81a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ae4,Sector 82,sector-82,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ae5,Sector 82A,sector-82a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ae6,Sector 83,sector-83,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ae7,Sector 84,sector-84,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ae8,Sector 85,sector-85,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1ae9,Sector 86,sector-86,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1aea,Sector 87,sector-87,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1aeb,Sector 88,sector-88,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1aec,Sector 88A,sector-88a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1aed,Sector 88B,sector-88b,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1aee,Sector 89,sector-89,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1aef,Sector 89A,sector-89a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1af0,Sector 89B,sector-89b,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1af1,Sector 9,sector-9,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1af2,Sector 90,sector-90,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1af3,Sector 91,sector-91,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1af4,Sector 92,sector-92,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1af5,Sector 93,sector-93,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1af6,Sector 94,sector-94,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1af7,Sector 95,sector-95,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1af8,Sector 95A,sector-95a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1af9,Sector 95B,sector-95b,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1afa,Sector 96,sector-96,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1afb,Sector 97,sector-97,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1afc,Sector 98,sector-98,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1afd,Sector 99,sector-99,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1afe,Sector 99A,sector-99a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1aff,Sector 9A,sector-9a,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b00,Sector 9B,sector-9b,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b01,Shankar Vihar,shankar-vihar,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b02,Shivaji Nagar,shivaji-nagar,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b03,Shivaji Park Colony,shivaji-park-colony,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b04,Shivpuri,shivpuri,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b05,Shivpuri Extn,shivpuri-extn,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b06,Sikandarpur,sikandarpur,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b07,South City I,south-city-i,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b08,South City II,south-city-ii,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b09,Subhash Nagar,subhash-nagar,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b0a,Surya Vihar,surya-vihar,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b0b,Sushant Lok I,sushant-lok-i,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b0c,Sushant Lok II,sushant-lok-ii,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b0d,Sushant Lok III,sushant-lok-iii,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b0e,Udyog Vihar Phase I,udyog-vihar-phase-i,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b0f,Udyog Vihar Phase II,udyog-vihar-phase-ii,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b10,Udyog Vihar Phase III,udyog-vihar-phase-iii,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b11,Udyog Vihar Phase IV,udyog-vihar-phase-iv,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b12,Udyog Vihar Phase V,udyog-vihar-phase-v,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b13,Udyog Vihar Phase VI,udyog-vihar-phase-vi,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b14,Vishnu Garden,vishnu-garden,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
653627f86f430df4b33f1b15,Wazirabad,wazirabad,Haryana,Gurugram,Active,2023-08-14T17:54:22.951Z,2023-08-14T17:54:22.951Z
